"","pc1","pc2","pc3","pc4"
"Poospiza_rubecula",0.0628792911680892,-1.50945735708777,-0.711019856673515,-0.658788296140589
"Poospiza_thoracica",-1.72613934530097,-1.31498350150499,-0.0329526437790703,-0.309024008736858
"Poospiza_torquata",-1.77704174470327,-1.06666979538929,-0.66730211435376,-0.202770575481678
"Porphyrospiza_caerulescens",-1.56364984084198,-0.932165251789384,-1.0539532526833,-0.275355005042092
"Pselliophorus_tibialis",1.92934299687182,-1.13240715108014,-1.36058812013446,-0.573600259997789
"Rhodospingus_cruentus",-2.63543764676081,-0.011022909013282,-0.333037745313115,0.87465263756291
"Rowettia_goughensis",3.02425197221174,-0.445578536365435,0.0740543629320227,-0.268888190711091
"Saltatricula_multicolor",0.324960428572447,-0.78158699139919,-1.13007022752854,-0.79233343611568
"Sicalis_auriventris",0.663869383005105,0.757944650911921,1.68550351732051,-0.328164062006546
"Sicalis_citrina",-3.09427109271735,0.140795523938659,0.208964833786514,-0.385415990340006
"Sicalis_columbiana",-1.91196556043324,0.470254465384614,-0.984256954769947,0.790612811909854
"Sicalis_flaveola",-0.772180580835301,0.539347098778386,-0.175219057006467,-0.564737586339057
"Sicalis_lebruni",-0.558021390513698,0.712664462429273,1.99265166667408,-0.54568085333748
"Sicalis_lutea",-0.27975226115386,0.688477979373702,0.711882650781984,-0.185156615465794
"Sicalis_luteocephala",-0.343898846678745,-0.0411856223908125,-0.137189991623199,-0.373175579428636
"Sicalis_luteola",-2.15450856115951,0.738191302082657,0.124342245996039,-0.810777793028588
"Sicalis_olivascens",0.114128899240404,0.599373144724132,0.381438089683297,-0.182269495953762
"Sicalis_raimondii",-0.841713740112558,1.86756622052506,1.0425480188255,-0.0247520575498747
"Sicalis_taczanowskii",-0.76568063842878,1.73021638500284,-0.219507658839803,0.295219605299237
"Sicalis_uropygialis",-0.594245062181117,0.680605554504923,1.73554445480098,-0.72936926450169
"Spizella_arborea",-0.508937487007655,-0.34727448558825,0.00131525997148099,-0.980531386332783
"Spizella_atrogularis",-2.30076729341799,-0.916882803801183,-0.633701454004539,-1.16222384231791
"Spizella_breweri",-2.3182355734065,-0.797161936613822,0.371126787843083,-0.415999614344083
"Spizella_pallida",-2.67950225884695,-0.808628940983418,-0.0181534733404989,-0.933644903923304
"Spizella_passerina",-1.86421477685519,-0.199629779875778,0.883561361091121,-0.34629856154907
"Spizella_pusilla",-1.87254893089475,-0.54237267842989,-0.446215240975508,-1.09217020029373
"Spizella_wortheni",-1.85563411511947,-0.645403782596304,-0.0742211695146054,-1.06972509583089
"Sporophila_albogularis",-2.69659140353723,0.96547898899911,-1.3164493777854,-0.378386376179844
"Sporophila_americana",-2.41592293801817,1.3668837979539,-0.71974716232514,-0.282804673562515
"Sporophila_ardesiaca",-2.75540988803508,1.15201832755119,-0.877625207785183,-0.377045503166337
"Sporophila_bouvreuil",-3.97633378880056,0.988526650949999,-0.0537985368896076,-0.208875200914764
"Sporophila_bouvronides",-3.45552993854616,0.752525442985637,-0.0430584463941876,-0.603567124220259
"Sporophila_caerulescens",-2.75822513381965,0.927614443971276,-0.601627630438925,-0.43304052494307
"Sporophila_castaneiventris",-3.67437535808285,0.78284001744783,-0.910828758071431,0.392119365080683
"Sporophila_cinnamomea",-3.92898287068288,1.13347711919251,-0.71174438259362,-0.603189331823645
"Sporophila_collaris",-1.50525235148068,1.45973359228197,-0.787864537613211,-0.144063811411101
"Sporophila_corvina",-2.47097782909482,0.975110504835744,-0.987936934590306,-0.133401631266612
"Sporophila_falcirostris",-2.03614121375515,2.37441248771729,-0.701945399728454,-0.120677650319693
"Sporophila_frontalis",-0.696029828909462,1.11057464194586,-0.467635682662186,0.0365255658319239
"Sporophila_hypochroma",-3.89005694155601,1.14392174253999,0.284339218487374,-0.536424251701841
"Sporophila_hypoxantha",-3.58065934182007,1.10595670022604,0.479938035600008,-0.189805335640271
"Sporophila_intermedia",-2.34971444492466,1.09666674905262,-1.10688717276841,-0.383992435963575
"Sporophila_leucoptera",-1.32837752803259,1.4167957499951,-1.79119239056535,-0.200404824286863
"Sporophila_lineola",-3.17091685160763,0.525375041859527,-0.594350083421872,-1.09326395305896
"Sporophila_luctuosa",-2.5729060484731,1.23458559941893,-0.161773013513982,-0.728323277384642
"Sporophila_melanogaster",-3.35469315048832,1.34104326055452,-0.162667879387692,-0.269869557196839
"Sporophila_minuta",-3.59924169681092,0.933210460318317,-0.919948827481517,-0.280497376871878
"Sporophila_murallae",-2.07998713370224,0.650571425632707,-1.36233109295052,-0.0486590022024403
"Sporophila_nigricollis",-3.31130116152963,0.883445825634261,-1.27284138094321,-0.725698263988784
"Sporophila_nigrorufa",-3.93548307610129,0.931670759624425,-1.36016836130039,-0.72313036008161
"Sporophila_palustris",-3.79637870138493,0.782390301282569,-0.699923768256856,-0.66532445385356
"Sporophila_peruviana",-1.28813087563979,1.8679841562796,-0.961524572408804,0.0680710490848738
"Sporophila_plumbea",-2.77381995688773,1.76237138659382,-0.14280151817667,-0.195941838678552
"Sporophila_ruficollis",-3.70129868868559,1.01976776438758,-0.302487414793643,-0.492265039814641
"Sporophila_schistacea",-2.10580013998774,1.64641433013859,0.346505477746346,0.170710407492568
"Sporophila_simplex",-1.75634648506845,0.769243588214018,-0.797977362011625,-0.540332027621913
"Sporophila_telasco",-3.11360001425546,0.531784373402372,-0.755356144823422,-0.322719450694275
"Sporophila_torqueola",-3.03172970378427,0.802300096601454,-1.31909773767102,-0.43719492095852
"Tiaris_bicolor",-3.21568169953731,0.134529520457014,-1.0731564394169,-0.0302434878665139
"Tiaris_canorus",-4.06743123036168,0.410266914739429,-1.53050467783765,0.152312083977369
"Tiaris_fuliginosus",-1.80134591859548,1.30731774915442,-0.917747641231806,0.0291996168045497
"Tiaris_obscurus",-2.99212386126663,0.222930540556715,-1.19745920191582,-0.595905711545392
"Tiaris_olivaceus",-3.53168109766003,0.334424590689977,-0.538821512257197,-0.135101134881118
"Torreornis_inexpectata",0.552253972541661,-0.507770681172153,-1.9951111534191,0.0653030025411436
"Urothraupis_stolzmanni",-0.656583274461492,-1.98079350001679,-0.293557390991292,-1.0489407670722
"Volatinia_jacarina",-3.14200323859198,0.0459616337850419,-1.30232838524863,0.100548037574856
"Xenospingus_concolor",-0.420706260482079,-2.00569280648749,0.258098827939188,-0.193416970892207
"Xenospiza_baileyi",-1.54486338603599,-0.887833001578682,-0.956516021125848,-0.397932791969539
"Zonotrichia_albicollis",0.220691406091296,-0.387404798476562,-0.117074588904355,-0.6971213677385
"Zonotrichia_atricapilla",0.861946996127828,-0.60479626874921,0.538747165986201,-0.608712255654196
"Zonotrichia_capensis",-0.163793261870266,-0.286843196582193,-0.800855108352152,-0.21919327615193
"Zonotrichia_leucophrys",0.502274496553606,-0.588611229090639,0.699040608053648,-0.536142438269921
"Zonotrichia_querula",1.58670889621153,-0.273454490814097,0.616430116959465,-0.81814251766291
"Amadina_erythrocephala",-0.637290735332129,2.56128593679495,1.18880264467033,-0.316105292236963
"Amadina_fasciata",-1.61592700864917,2.11854978935754,0.72713610254053,-0.106807978333711
"Amandava_amandava",-4.11931651640277,0.346600478094776,-1.24984901758528,-0.129780307427969
"Amandava_formosa",-3.38534032946017,0.244104744590999,-1.99665921409708,0.46256226120058
"Amandava_subflava",-5.00755719822289,0.768751817582045,-0.948596081413785,0.178483286005004
"Clytospiza_monteiri",-1.36045822489117,0.1770742082277,-1.55478298278154,0.165889255182156
"Cryptospiza_jacksoni",-1.68166148286909,0.204293103751608,-1.96472251092683,0.037207710771966
"Cryptospiza_reichenovii",-2.13790915245086,0.85516268194889,-1.36875163424205,0.343063194605469
"Cryptospiza_salvadorii",-2.11300570262936,0.67514915764628,-1.1881612630989,0.040539946499196
"Cryptospiza_shelleyi",-0.355836852155022,0.891597818584547,-1.30692997618609,-0.050722852154387
"Emblema_pictum",-2.35254792530261,1.2945973250017,0.115170923441342,0.992625117629619
"Erythrura_coloria",-2.46006431918567,1.6458112115914,-0.915130406703735,0.588057509996342
"Erythrura_cyaneovirens",-1.23579283178338,1.58607943021186,-0.910637197357596,1.11499545800243
"Erythrura_gouldiae",-1.58670290627404,2.2879533941528,1.01582984067617,-0.0507051818450959
"Erythrura_hyperythra",-2.55320893644449,1.42762053008081,-0.0342407689188891,0.431162356359203
"Erythrura_kleinschmidti",-0.100390920232966,1.56394529542947,-0.96430489489116,1.45783785468983
"Erythrura_papuana",0.129355384623316,1.73569728198712,-0.304676903686452,0.31487185561008
"Erythrura_pealii",-1.854766262353,1.47668557280387,-0.795631932414568,0.603326209998667
"Erythrura_prasina",-1.33342185084072,1.8833481678898,-0.012138560230821,0.246558985652549
"Erythrura_psittacea",-1.77094024874274,0.735510663432818,-0.969841250960221,-0.147989929896603
"Erythrura_regia",-1.0497620456702,1.70965286368247,-0.531023575107639,0.829547551585503
"Erythrura_trichroa",-1.10388993590225,1.3770199939227,-0.266978979677193,0.428917269473826
"Erythrura_tricolor",-2.43447473991324,0.998493086876554,-1.13403959447317,0.68331796905895
"Erythrura_viridifacies",-2.1934211101229,1.53353101469087,0.637537589279588,0.212637250562258
"Estrilda_astrild",-3.48940568793245,0.783418296330332,-1.01527418824696,-0.166894783903676
"Estrilda_atricapilla",-3.65456966370978,0.812040734940912,-0.603650829504651,-0.0928238982958124
"Estrilda_caerulescens",-3.20408130641898,0.129654810986551,-1.47003522249546,0.0896631750522415
"Estrilda_charmosyna",-3.09157201218053,0.13634281780324,-0.752311550118872,-0.509331383466733
"Estrilda_erythronotos",-2.85743532979999,0.0691186730236724,-0.530904861704728,-0.467733322092351
"Estrilda_kandti",-3.65043571339308,0.0412570930579014,-1.86661213830991,-0.177973169560668
"Estrilda_melanotis",-4.12414407050981,0.886555151726754,-0.70190118858025,0.116980355920516
"Estrilda_melpoda",-3.76564479295032,0.58066873634205,-0.894509425007633,-0.0929104444283079
"Estrilda_nigriloris",-4.30052228677969,0.479151126983404,-0.777023244550388,-0.648479311094197
"Estrilda_nonnula",-3.56519038591822,0.402592214389552,-0.980878219591547,-0.199791789821599
"Estrilda_paludicola",-3.93695811266129,0.349765342153115,-0.762808078211092,-0.487300373292773
"Estrilda_perreini",-3.26878876202044,-0.0183065998960038,-2.084579331418,-0.128754922687284
"Estrilda_poliopareia",-3.82737023148249,0.813997735232195,-0.520233462836152,0.073726759255945
"Estrilda_quartinia",-4.53507486306878,0.608526059677713,-0.833759693125859,-0.0312710735019855
"Estrilda_rhodopyga",-3.85650782256814,0.604770066483212,-0.548321193324409,0.114109443996202
"Estrilda_rufibarba",-3.56848394992518,0.409029074540597,-0.480592232699565,0.0724978114234792
"Estrilda_thomensis",-3.47143529000543,0.0772288037782302,-1.05234418840202,-0.479925387529196
"Estrilda_troglodytes",-3.96745255100807,0.622828250788795,-0.227395184152971,-0.214728565346006
"Euschistospiza_cinereovinacea",-2.56695542828346,-0.18216359226599,-1.98590069662999,-0.20420794736469
"Euschistospiza_dybowskii",-2.38941210114372,0.0601776256348967,-1.92581407927395,0.148259309748106
"Heteromunia_pectoralis",-1.51489425021901,1.7937901042269,-0.352865466841286,0.695699116468446
"Hypargos_margaritatus",-2.41464385610604,0.338086568476045,-1.55229030458914,-0.074841075453966
"Hypargos_niveoguttatus",-1.42150437560498,0.406951378428994,-1.97752327835857,0.0925780498443337
"Lagonosticta_landanae",-3.48207097921036,0.431018130085507,-1.63235666918771,0.21682632691093
"Lagonosticta_larvata",-3.09610649461006,0.696700480529279,-1.11956093268049,0.171938227448003
"Lagonosticta_nitidula",-2.99745331227627,0.342841085505959,-1.79891902743891,-0.0265240009790044
"Lagonosticta_rara",-3.35934845361515,0.0298654676158138,-1.98422172968932,0.0237349403177551
"Lagonosticta_rhodopareia",-3.41457991916692,0.0233357245393494,-2.22669973750807,0.0529090884431397
"Lagonosticta_rubricata",-3.26087417870683,0.20996489481528,-1.59891570960573,0.135730956747715
"Lagonosticta_rufopicta",-3.61900871346823,0.43266509864239,-1.38560011913654,0.202025298931904
"Lagonosticta_senegala",-4.2258034154168,0.381745983814025,-1.09553097096724,-0.0919639644428173
"Lagonosticta_umbrinodorsalis",-2.83258059777531,0.0152956448366526,-2.01411651835105,0.838497853259519
"Lagonosticta_virata",-3.14544352739193,-0.262958672312825,-2.04865643983763,0.53256021670479
"Lonchura_atricapilla",-2.54012716623262,1.95621098678115,-0.969011250560263,0.669754979494495
"Lonchura_bicolor",-3.3510474460431,2.16344934410852,-0.5491800668311,0.720368135659912
"Lonchura_caniceps",-3.02149698457504,1.62522232304672,-0.578691090140556,0.33092850751885
"Lonchura_cantans",-2.21343719169822,1.8306763197575,-0.188119886817669,0.00898106600069196
"Lonchura_castaneothorax",-2.09075302376353,2.42559366764733,0.00693790000778675,0.614662247502945
"Lonchura_cucullata",-3.95886879783083,1.81101768992407,-0.389999605979291,0.408037846055814
"Lonchura_ferruginosa",-2.17492659733717,1.90967336988378,-0.794030294673804,0.62306239132286
"Lonchura_flaviprymna",-2.31372811348479,2.32582629705493,-0.119972268807158,0.750928103598893
"Lonchura_forbesi",-1.4446300988037,2.67184713207759,-0.847121547460595,1.13220996533462
"Lonchura_fringilloides",-0.959729412395147,2.82482694905147,0.0102703048432855,1.70628083111506
"Lonchura_fuscans",-2.84892548142076,1.80819937704165,-1.26411118279989,0.440281646342903
"Lonchura_grandis",-1.46574672887542,2.58044671630894,-0.86963740536388,0.964376328486234
"Lonchura_griseicapilla",-1.58895002143555,1.68747499388684,-0.444594840620932,-0.229382451039329
"Lonchura_hunsteini",-2.94883332287753,2.09117499745582,-0.920131371066346,0.464516123734976
"Lonchura_kelaarti",-1.86783522528335,2.29733959358641,-0.204472032496656,0.822147498029472
"Lonchura_leucogastra",-2.21396388262555,2.34243396357382,-1.00192403544207,1.22465922825146
"Lonchura_leucogastroides",-2.82200865334435,1.82526690646414,-0.738267397479484,0.320789984263142
"Lonchura_leucosticta",-2.6532380199549,1.72627858652127,-0.614892992283706,0.58135168820197
"Lonchura_maja",-2.19681289073725,2.10599323273636,-0.40899422462107,0.667486344871807
"Lonchura_malabarica",-2.30603073962175,1.85547476211367,-0.181815139655759,-0.306312688858477
"Lonchura_malacca",-1.86522023650893,2.1693082132005,-0.238687971409502,0.511181983546653
"Lonchura_melaena",-0.776000337047422,2.89716108864857,-0.948955988237049,1.0290033892041
"Lonchura_molucca",-3.04998097540652,1.75985875073474,-0.222704356987711,0.481195370827218
"Lonchura_montana",-1.07455670500212,1.27484211770662,-0.325612928707446,0.227227726977299
"Lonchura_monticola",-1.24339456102732,1.40255041470691,-0.76981359340684,-0.192082858040496
"Lonchura_nana",-4.18231413840812,1.47974972837962,-1.08652526264202,-0.0260731323338085
"Lonchura_nevermanni",-2.43357490406913,2.14988388772308,-0.664760354023762,0.720575886155701
"Lonchura_nigerrima",-2.76307170839251,1.42543247310703,-1.68326404368256,0.881494031089542
"Lonchura_nigriceps",-3.54967973426097,2.07678276954646,-0.187747398585741,0.719763889676823
"Lonchura_pallida",-2.4582322910881,2.37406072106634,-0.301171713843173,0.702534031584403
"Lonchura_punctulata",-2.17354650357021,2.13802091290048,-0.490437997882573,0.524756020188326
"Lonchura_quinticolor",-1.6548517245768,2.12642302686601,-0.406388288311804,0.808495871263294
"Lonchura_spectabilis",-2.86145409611781,1.97508234500021,-0.542296280393691,0.749728176572933
"Lonchura_striata",-2.46638207192232,2.24702006502062,-0.719365864669221,0.476566900357985
"Lonchura_stygia",-2.34348076116206,2.07486390614741,-0.857228542975815,0.591259316294496
"Lonchura_teerinki",-2.33355941613598,1.60721665863544,-1.32761007050697,0.262902416892056
"Lonchura_tristissima",-3.32405854589053,1.9646192475699,-0.0749428645357673,0.402007945921344
"Lonchura_vana",-3.53009457893764,1.93082626256983,-1.26288625972793,-0.141360481371869
"Mandingoa_nitidula",-3.72675207098408,0.840210457137429,-0.351218245487055,0.52633668226364
"Neochmia_modesta",-2.39529577079046,1.51660623569938,0.18162502982118,-0.364565814567984
"Neochmia_phaeton",-2.0582646596243,0.720781744733152,-1.6414945641074,-0.303296394113372
"Neochmia_ruficauda",-2.74225331329531,1.42625779033036,-0.377369685606923,0.409920360424168
"Neochmia_temporalis",-2.57167475599767,1.05568344101389,-0.360101376902295,-0.0814848851701157
"Nesocharis_ansorgei",-3.54167377842501,1.2434875067372,-0.756281137383288,0.286206959240734
"Nesocharis_capistrata",-2.44048773626872,0.434336165737161,-1.65189413689963,-0.228046304703821
"Nesocharis_shelleyi",-4.79989652149583,0.602757854535585,-1.18278617506057,0.841588914303797
"Nigrita_bicolor",-2.94115116490016,0.248337515784708,-0.595532718285194,-0.132940944546668
"Nigrita_canicapillus",-0.804611614779604,0.878955377560633,-0.110439909983473,0.242987425179743
"Nigrita_fusconotus",-3.7515650094915,-0.0448323633418664,0.187420134580794,0.328403656151589
"Nigrita_luteifrons",-2.61708451936487,0.51369517934691,-0.286475516313317,0.191191526731017
"Oreostruthus_fuliginosus",-0.809225275504367,0.283390623436435,-1.41831003531768,-0.607414856449334
"Ortygospiza_atricollis",-3.6534625371333,0.934290645359103,-0.667938737582354,0.35202409958466
"Ortygospiza_fuscocrissa",-3.4314765717099,0.934840164460492,-0.298233075836627,0.0633880208720654
"Padda_fuscata",-0.471122739074637,1.59277605451866,-0.271124415321126,0.456602160198417
"Padda_oryzivora",0.736052644020721,2.2359306225104,-0.491753552255399,0.545459634651713
"Parmoptila_jamesoni",-3.5381426713568,-0.628973345556632,-0.818874350818312,0.764685487369578
"Parmoptila_rubrifrons",-4.37274439099498,-0.622000616865905,-0.740129917426227,0.734043092766507
"Parmoptila_woodhousei",-3.72197783497069,-0.523575976826543,-0.989188869119744,0.566303971780727
"Poephila_acuticauda",-1.16239302609005,1.04461603565397,-0.244019784831482,-1.00086526484348
"Poephila_cincta",-2.2400964677997,1.68950027155842,0.146186170754053,0.234620572029617
"Poephila_personata",-1.67616832581737,1.62651621345392,0.0492676810987055,-0.143947744121865
"Pyrenestes_minor",-1.4310091009854,1.02563821249203,-1.24984425899981,-0.501037385191525
"Pyrenestes_ostrinus",0.5438119845629,2.00476561916397,-1.34830610351196,0.121958124213299
"Pyrenestes_sanguineus",-0.395917475521672,1.58789091966483,-1.26054592369934,0.237025355497039
"Pytilia_afra",-1.87883025515963,0.852197773588751,-0.542540413808101,0.308841430268641
"Pytilia_hypogrammica",-2.32461706597687,0.704479327928797,-1.10642191888026,0.746279512719877
"Pytilia_lineata",-2.15414337197077,0.697500286289035,-0.659731498969397,0.824288844093273
"Pytilia_melba",-1.51637631160848,-0.0659542598648682,-1.75901000266863,0.432595817955218
"Pytilia_phoenicoptera",-2.45777522065894,0.74580937320843,-0.539058934488966,0.406822856384685
"Spermophaga_haematina",1.1166095685849,1.24192852696116,-2.27267817439059,0.342755647755266
"Spermophaga_poliogenys",0.361067858609505,0.813438556235336,-1.79553652981583,0.246666207374705
"Spermophaga_ruficapilla",1.29335154994348,1.10004319836398,-2.45190899961381,0.0990306509356318
"Stagonopleura_bella",-1.4471246036669,1.1104419187125,-0.756982031362055,0.124169044907343
"Stagonopleura_guttata",-1.65611837216916,1.65266752962277,0.69898374033309,-0.0733971871425589
"Stagonopleura_oculata",-1.76464942707676,1.13523122421627,-0.987357408490276,0.161963349771494
"Taeniopygia_bichenovii",-3.27358905683999,1.06791570692198,-0.815201505166788,-0.274487668782585
"Taeniopygia_guttata",-3.13325362380691,1.84194290500685,-0.204442306477365,0.261209206866748
"Uraeginthus_angolensis",-3.43608472653054,0.591503973875735,-1.11855279922797,-0.309122847094949
"Uraeginthus_bengalus",-2.93696064111632,0.252784726437352,-0.954308085566323,-0.3915439161458
"Uraeginthus_cyanocephalus",-2.54962037971306,0.420702220731295,-0.738388324693548,-0.419147423063943
"Uraeginthus_granatinus",-2.05672998275997,0.173503139050432,-1.22490085661463,-0.88170204243558
"Uraeginthus_ianthinogaster",-1.63717800417599,0.407401069102706,-1.6961406105559,-0.496748730881407
"Bucanetes_githagineus",-0.501234669016213,2.3078088163181,1.90127898607888,-0.957582653724827
"Callacanthis_burtoni",2.33834395252046,1.77640865456987,0.989916474600081,-0.540929904662258
"Carduelis_atrata",-1.22340507268454,0.79107840574579,1.68214998279942,-0.562073367347266
"Carduelis_atriceps",-2.09942665367862,1.10597106773523,1.96204963737211,0.655852211069814
"Carduelis_barbata",-1.10261102928154,1.53020108999505,1.46910143140637,-0.13736461135319
"Carduelis_cannabina",-0.915258569920843,1.32568579498285,2.22433307298199,-0.581354783316084
"Carduelis_carduelis",-0.468796315882373,1.77437686914518,1.93198392330881,0.691758633914662
"Carduelis_chloris",0.831076862405855,2.24789392680285,1.50969104044931,-0.0853165165027027
"Carduelis_citrinella",-1.80022251456573,0.742294859892984,1.80694465751698,-0.790327876077342
"Carduelis_corsicana",-2.12732837881017,0.648593117374173,1.64494232112208,-0.55952907075336
"Carduelis_crassirostris",0.482012597919898,2.05815805156873,0.840689849035648,0.00312034357137271
"Carduelis_cucullata",-3.55755909931997,2.06920551091554,0.967921820224249,0.40456481278611
"Carduelis_dominicensis",-2.09228821908406,1.73090983006262,1.19141423752691,0.0274670982242394
"Carduelis_flammea",-1.63946794426432,0.994691378086573,2.19280961654252,-0.559946653132022
"Carduelis_flavirostris",-1.6927986526493,0.901819195769209,1.95805130650785,-1.46800066591263
"Carduelis_hornemanni",-0.746878905704665,0.9468134108827,1.77437257563534,-0.932298292053847
"Carduelis_johannis",-1.39449845469742,1.36709260372771,0.402867517411414,-0.890112275427469
"Carduelis_lawrencei",-2.87774625399094,1.00304889224059,1.42459161680509,-0.635794102300618
"Carduelis_magellanica",-1.76814346148297,1.20048520372471,1.06611588697773,0.14896027184847
"Carduelis_monguilloti",-0.832082182207651,1.88098741739669,1.78421354556974,0.227063181048778
"Carduelis_notata",-2.15430368022286,1.53541935005622,1.58531671471732,0.890891010815664
"Carduelis_pinus",-1.71449653906847,1.14462154463849,2.49935467678403,0.455094857226876
"Carduelis_psaltria",-2.9511908887374,1.50389333016298,0.707432337891533,-0.000373502398458038
"Carduelis_siemiradzkii",-2.98665799962776,1.39850814058973,0.0726549843837693,0.507401510496879
"Carduelis_sinica",-0.710668841776053,2.26498826079932,1.75245245677699,-0.0322946658076054
"Carduelis_spinoides",-0.773067752842792,1.96396110185869,2.02338116412198,0.031918103013461
"Carduelis_spinus",-2.00457033121264,1.68677100745649,2.58442361104861,0.179321250950996
"Carduelis_tristis",-1.94868317013847,1.01347333597759,1.21504253553167,-0.176558018572238
"Carduelis_uropygialis",-1.32719830096744,1.05349568603725,2.4928137514227,-0.401146399200808
"Carduelis_xanthogastra",-2.60666363490089,1.2227916544177,1.38951935007749,0.0295639033832041
"Carduelis_yarrellii",-2.74064104692272,1.66492572765378,0.814332398746656,0.174534961923537
"Carduelis_yemenensis",-1.71080728623792,0.982005143708345,0.86486007377449,-1.18981881807606
"Carpodacus_cassinii",1.07793488031802,1.83431897549288,1.05129149160015,-0.570923173803891
"Carpodacus_edwardsii",1.15946517486779,1.11574368811414,-0.479197562361008,-0.735533724611226
"Carpodacus_eos",-0.361090754458944,0.569925942520503,-0.412694360953745,-1.07052376598347
"Carpodacus_erythrinus",-0.134715685359678,1.86765345509978,1.34666835303064,-0.956146560348057
"Carpodacus_mexicanus",-0.150501567787638,1.5500825653016,0.766808682271182,-1.24310377863772
"Carpodacus_nipalensis",0.413396124201265,0.653060937064119,0.884416190840163,-0.797167603830258
"Carpodacus_pulcherrimus",-0.0558038423585875,0.907737984149834,0.281837771112976,-0.873963448866672
"Carpodacus_puniceus",3.38638652881921,0.897628928907992,0.564987476073511,-0.773353614078809
"Carpodacus_purpureus",0.306521331852449,2.06178165304845,0.780179250194992,-0.833067479124586
"Carpodacus_rhodochlamys",2.32366550418908,1.28573710114459,-0.163999084449681,-0.734955498834589
"Carpodacus_rodochroa",0.347607398307298,1.78655033333153,1.18747048317101,-0.114068550436943
"Carpodacus_rodopeplus",0.878854773790615,0.854685684913082,-0.747839088016652,-0.57498690937349
"Carpodacus_roseus",0.835533399679796,1.5294186316609,1.1711397344601,-1.10116650821537
"Carpodacus_rubicilla",3.15922900862422,1.75073578920626,1.46765928533324,-1.27286779487252
"Carpodacus_rubicilloides",3.63232023647345,1.04040876885224,-0.177915099780447,-0.841545913322299
"Carpodacus_synoicus",0.191881376470851,1.12990103996407,0.771363917892641,-1.24500732884994
"Carpodacus_thura",1.16049829149918,0.301737503020954,-0.68713451064662,-1.33882854993999
"Carpodacus_vinaceus",-0.167819680791731,1.28196113820266,-0.38934097893798,-0.697545071944534
"Coccothraustes_abeillei",3.8183445671319,2.9716451040729,1.26244860148224,0.644780147630116
"Coccothraustes_coccothraustes",3.97641391907446,3.39280860730098,1.08672788167999,0.782153564595523
"Coccothraustes_vespertinus",4.18147447279935,2.93141191882275,1.51191837001034,0.3711203676364
"Eophona_migratoria",3.57394543249735,2.58421165607725,1.3163832524976,0.289260416972177
"Eophona_personata",5.03160081713548,3.39879268732267,1.62289223119032,0.466160903135142
"Eremopsaltria_mongolicus",-0.380199316647547,1.08458144643126,1.83239454225717,-1.19905823580887
"Fringilla_coelebs",0.536376140654622,0.655834769995552,1.25123726200892,-0.422686952658271
"Fringilla_montifringilla",0.631418061720404,1.18855012916862,1.87355608474776,-0.442719409531
"Fringilla_teydea",2.91296552008449,0.81756743528226,0.141181006778483,-0.0768046960467019
"Haematospiza_sipahi",2.70514575870529,1.85448787393759,-0.181176345614502,-0.646046683966331
"Hemignathus_flavus",-1.50789309174661,-0.67177844033466,1.3618939901676,1.92541266263776
"Hemignathus_kauaiensis",-0.353664958663207,-0.306279639803818,0.966277198319391,2.42709565979683
"Hemignathus_lucidus",1.49622133799891,-0.809800293314245,0.388367556631751,3.29792746557612
"Hemignathus_munroi",0.970660632499749,-0.363960568246216,0.62162367326769,2.49125736335813
"Hemignathus_parvus",-2.08871409968277,-0.660726885005173,0.382461300510342,1.42867617369691
"Hemignathus_virens",-0.98902966647409,-0.971954280566816,0.407151676303747,1.60717095868619
"Himatione_sanguinea",-0.450556498845855,-0.501451602301755,1.59267785005061,1.60142748734868
"Leucosticte_arctoa",1.47648714985197,1.38967935449445,2.16107552646309,-1.19616735282281
"Leucosticte_atrata",1.04396985964186,1.69153385713189,2.69999852496359,-1.38505058505629
"Leucosticte_australis",1.3311609196091,1.27300918688026,2.23660358750297,-1.08960011185708
"Leucosticte_brandti",2.05529465651858,1.23916396573448,2.88845288398894,-1.19932417107476
"Leucosticte_nemoricola",0.47985945731906,0.856015254655773,1.39568217382106,-0.837762515009414
"Leucosticte_tephrocotis",1.56002485039388,1.5427013500108,2.63599852883929,-1.09434096448466
"Linurgus_olivaceus",0.185629445604629,1.25238847296357,-0.303074073433327,0.443959237866875
"Loxia_curvirostra",2.15978450974437,2.63966778456155,2.37647333742877,0.871169445026408
"Loxia_leucoptera",0.97166646410175,1.37265842647659,2.53016625546498,0.851707277732119
"Loxia_megaplaga",1.65875389738955,1.67118989218534,1.48787463693245,0.944136438397838
"Loxia_pytyopsittacus",3.38096308890736,3.15923685219745,1.97464759572363,0.555834002070269
"Loxia_scotica",2.55796867835797,2.5736743081114,1.83868808943091,0.614503944034182
"Loxioides_bailleui",1.86179758935194,0.826596380340237,-0.366087784221816,-1.05100937804539
"Loxops_caeruleirostris",-1.41726945885569,0.0232720310025617,0.672770167545522,0.559047174725446
"Loxops_coccineus",-2.00601372261887,-0.364864048608701,0.61783891458758,0.622057936574437
"Melamprosops_phaeosoma",0.318520921432229,0.527162974768056,-0.89514935175288,1.23197014486233
"Mycerobas_affinis",5.92107290450085,1.86074621459635,0.190579284794472,-0.190555670560173
"Mycerobas_carnipes",5.47281158521091,2.57474277446466,0.402652679676398,-0.148809555583139
